// Created with X3 Editor 2 (2.0.27.0)
// Plugin T File Editor (1.1.19.0)
47;115;
27;166;0;0;0;92;15223;10;8;20;5;3;9;0;1052;0;SS_WARE_TR_TECH8;
28;0;0;0;0;93;16163;2;240;13;7;1;180;33;1025;0;SS_WARE_ENGINE_COMPONENTS;
28;0;0;0;0;94;16173;17;960;13;7;3;720;33;1025;0;SS_WARE_CONSTRUCTION_EQUIPMENT;
27;170;0;0;0;95;15113;7;480;26;7;1;480;0;1009;0;SS_WARE_ARMS_1;
27;170;0;0;0;96;15123;8;960;26;7;1;960;0;1009;0;SS_WARE_ARMS_2;
27;170;0;0;0;97;15133;7;1920;26;7;1;1920;0;1021;0;SS_WARE_TR_ARMS;
28;501;0;0;0;98;15163;6;360;27;20;3;340;33;1047;0;SS_WARE_MINE_3;
28;501;0;0;0;99;15173;6;720;27;20;3;680;33;1047;0;SS_WARE_MINE_2;
28;501;0;0;0;100;15153;5;720;27;20;3;680;33;1047;0;SS_WARE_TR_MINE;
28;0;0;0;0;101;15143;2;1000;27;20;1;1000;-100000;1043;0;SS_WARE_RECONDRONE;
28;0;0;0;0;102;15043;0;105;1;5;0;105;0;1043;0;SS_WARE_FIREWALL;
28;0;0;0;0;103;16203;0;105;1;5;0;105;0;1043;0;SS_WARE_SENTRY;
28;0;0;0;0;104;16183;0;105;1;5;0;105;0;1043;0;SS_WARE_BIOSCANNER;
28;0;0;0;0;105;16193;0;105;1;5;0;105;0;1043;0;SS_WARE_HULLPOLARIZE;
28;0;0;0;0;106;16113;8;500;1;5;2;500;0;1043;0;SS_WARE_SOLDIER_1;
28;0;0;0;0;107;16133;8;550;1;5;2;550;0;1043;0;SS_WARE_SOLDIER_2;
28;0;0;0;0;108;15103;0;105;1;5;0;105;0;1043;0;SS_WARE_CARGOSHIELD;
28;0;0;0;0;109;10881;3;9600;15;5;2;9600;333;1117;0;SS_WARE_USC_DRONE;
28;0;0;0;0;110;10171;4;12480;21;10;2;12480;333;1117;0;SS_WARE_A_MK2DRONE;
28;496;0;0;0;35;1;1;3600;5;20;0;3600;33;1022;0;SS_WARE_UNFOCUS_JUMP;
28;152;0;0;0;35;12921;27;5755;5;20;3;5755;33;1019;0;SS_WARE_BOARDINGPOD;
28;504;0;0;0;9;20291;100;7200;17;10;4;7640;33;0;0;SS_WARE_TR_ORBITALLASER;
28;502;0;0;0;114;16251;2;352761;2;2;2;352761;33333;1119;0;SS_WARE_JUMPBEACON;
